Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
19.93277103,64.98067333333333,25.69536833333333,30.496418344755583,48.0,3.2036311626434326,200.52999877929688,1.1758480426339808,1.7000000476837158,14.100000381469727,33
20.93277103,64.98064833333333,25.69534666666667,30.2963966781208,47.8,3.190762996673584,201.80999755859375,1.1784011539154733,1.600000023841858,13.899999618530273,33
21.93277103,64.98062833333333,25.69532,29.996380579645603,47.5,3.155761957168579,215.39999389648438,1.1816848699148623,1.600000023841858,14.0,34
22.93277103,64.98060166666667,25.69529,30.096358380632594,47.599999999999994,3.104804515838623,211.1999969482422,1.1851149874061637,1.7000000476837158,14.899999618530273,34
23.93277103,64.980575,25.695253333333334,30.096337064095962,47.599999999999994,3.0878186225891113,211.7100067138672,1.1881875816494716,1.7000000476837158,15.899999618530273,34
24.93277103,64.98055166666667,25.695218333333333,30.096318798524905,47.599999999999994,3.0744359493255615,216.22999572753906,1.1911408990339343,2.0,15.699999809265137,34
25.93277103,64.98052833333333,25.69518833333333,29.69629987193889,47.2,3.0492143630981445,206.33999633789062,1.1944949549458441,2.0999999046325684,16.799999237060547,33
26.93277103,64.98050166666667,25.695155,29.396278116093704,46.9,3.104804515838623,214.3000030517578,1.1986619673002412,2.200000047683716,17.0,34
27.93277103,64.98046666666667,25.69512333333333,27.996247963448,45.5,3.12848162651062,206.0500030517578,1.2024141182425052,1.899999976158142,16.200000762939453,34
28.93277103,64.98043833333332,25.69508,27.39622589686156,44.9,3.145467519760132,223.30999755859375,1.2059682627874335,1.7000000476837158,16.5,33
29.93277103,64.98041166666667,25.695038333333333,26.596205245812897,44.099999999999994,3.202086925506592,220.30999755859375,1.2095980825094326,1.600000023841858,15.300000190734863,33
30.93277103,64.98038333333334,25.694999999999997,25.696182518999976,43.2,3.2973105907440186,215.3800048828125,1.2130918136645337,1.600000023841858,13.199999809265137,34
31.93277103,64.98035833333333,25.694954999999997,25.09616394587549,42.599999999999994,3.3909900188446045,224.72999572753906,1.2166335713698206,1.600000023841858,13.899999618530273,34
32.932771030000005,64.98033333333333,25.694908333333334,24.096145594099994,41.599999999999994,3.364224433898926,224.9600067138672,1.220428867667353,1.600000023841858,9.399999618530273,34
33.932771030000005,64.980305,25.694863333333334,23.096123751994597,40.599999999999994,3.4012844562530518,214.27000427246094,1.2243846835739474,1.600000023841858,9.600000381469727,34
34.932771030000005,64.98027333333333,25.694824999999998,22.196097757701978,39.7,3.458418607711792,217.86000061035156,1.2288146701707294,1.7999999523162842,10.300000190734863,35
35.932771030000005,64.98023833333333,25.694779999999998,21.496069376511585,39.0,3.538200616836548,205.9199981689453,1.2323692471441166,1.7000000476837158,9.699999809265137,34
36.932771030000005,64.98021,25.694744999999998,20.296046212849774,37.8,3.5273914337158203,216.33999633789062,1.236161044354784,1.7000000476837158,10.0,32
37.932771030000005,64.98018,25.69470666666667,19.09602185609279,36.599999999999994,3.6061439514160156,211.47000122070312,1.2405929650519885,1.7000000476837158,10.0,32
38.932771030000005,64.98014666666667,25.694654999999997,18.09599599560559,35.599999999999994,3.659674882888794,220.19000244140625,1.244077726690709,1.7000000476837158,9.800000190734863,32
39.932771030000005,64.98011833333334,25.694623333333332,16.995972392658615,34.5,3.663278102874756,213.14999389648438,1.2471604434256567,1.7000000476837158,9.800000190734863,32
40.932771030000005,64.98009333333333,25.694594999999996,16.095951618952796,33.599999999999994,3.6035702228546143,208.22000122070312,1.2502659225396635,1.7000000476837158,10.100000381469727,30
41.932771030000005,64.98007166666666,25.694553333333335,15.195935881928378,32.7,3.560333728790283,210.9499969482422,1.2535167460157013,1.7000000476837158,9.899999618530273,30
42.932771030000005,64.980045,25.694525,14.595913474174495,32.099999999999994,3.557760000228882,203.8800048828125,1.2575088989291636,1.7999999523162842,10.399999618530273,31
43.932771030000005,64.98001333333333,25.694485,14.395887707375188,31.9,3.4980521202087402,203.75999450683594,1.2606262981190515,1.7999999523162842,10.0,32
44.932771030000005,64.97998833333332,25.694455,13.995867156560081,31.5,3.360621452331543,203.4600067138672,1.2632126117408047,1.7999999523162842,10.699999809265137,33
45.932771030000005,64.97996666666667,25.694435,13.595848551301987,31.099999999999998,3.1881895065307617,193.72999572753906,1.266432104270441,2.0,10.800000190734863,31
46.932771030000005,64.97994,25.69440833333333,13.795825924702015,31.299999999999997,3.0039188861846924,185.30999755859375,1.2688467240332981,1.899999976158142,10.399999618530273,33
47.932771030000005,64.97991999999999,25.694388333333336,14.295808955054397,31.799999999999997,2.7856767177581787,181.86000061035156,1.272227391490669,2.0,10.399999618530273,33
48.932771030000005,64.97989,25.694376666666667,14.895781071615609,32.4,2.610156297683716,174.6999969482422,1.2746480627084935,1.899999976158142,11.199999809265137,34
49.932771030000005,64.97986833333333,25.694371666666665,15.595760479704666,33.099999999999994,2.364119052886963,166.9199981689453,1.2773584195209187,1.899999976158142,10.399999618530273,34
50.932771030000005,64.979845,25.694355000000005,16.295739799091905,33.8,2.1736719608306885,177.7899932861328,1.279042836934768,1.7999999523162842,10.800000190734863,35
51.932771030000005,64.97982999999999,25.69436,16.69572442185121,34.2,2.0228583812713623,162.64999389648438,1.2816385688857306,1.7999999523162842,10.699999809265137,34
52.932771030000005,64.97980666666668,25.694358333333337,17.795701753393985,35.3,1.8900599479675293,157.99000549316406,1.2833519162389726,1.7999999523162842,10.199999809265137,33
53.932771030000005,64.97979166666667,25.694366666666664,18.395685934249975,35.9,1.7840272188186646,151.19000244140625,1.2857052299132783,1.7999999523162842,10.600000381469727,32
54.932771030000005,64.97977333333333,25.694391666666668,18.995664635875997,36.5,1.7670414447784424,147.5399932861328,1.2876881975591303,1.7999999523162842,10.600000381469727,33
55.932771030000005,64.97975666666666,25.69440666666667,19.095646297778387,36.599999999999994,1.682112216949463,154.4499969482422,1.2897003827874471,1.7999999523162842,10.399999618530273,33
56.932771030000005,64.97973999999999,25.69442333333333,19.495627738578392,37.0,1.6465964317321777,140.0,1.2920155342808577,1.7999999523162842,10.800000190734863,34
57.932771030000005,64.97972166666666,25.694446666666668,20.095606660399596,37.599999999999994,1.6501994132995605,151.58999633789062,1.2953743243203748,1.7999999523162842,9.899999618530273,34
58.932771030000005,64.97969166666667,25.694455,20.695576125545514,38.2,1.6146836280822754,164.02000427246094,1.2976894767551455,1.7999999523162842,10.399999618530273,33
