"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.583622964E0,-3.067435980E0,-6.341783047E0,6.078372955E0,9.304514683E0
1.588633195E0,-2.381086111E0,-6.112044811E0,6.101749897E0,8.958683756E0
1.593643578E0,-1.952113986E0,-5.886057854E0,6.026461124E0,8.647234226E0
1.598654044E0,-1.666255951E0,-5.531116009E0,5.860472202E0,8.228899539E0
1.603664277E0,-1.618960023E0,-5.166707039E0,5.548255920E0,7.752356864E0
1.608674660E0,-1.762402058E0,-4.798042774E0,5.043690205E0,7.180953026E0
1.613684892E0,-2.111473083E0,-4.495728970E0,4.430028915E0,6.655452933E0
1.618695337E0,-2.591881037E0,-4.241230965E0,3.875402927E0,6.302748230E0
1.623705724E0,-3.118019104E0,-4.039848804E0,3.472187042E0,6.172398590E0
1.628716183E0,-3.639339924E0,-3.921401978E0,3.347632885E0,6.311008991E0
1.633726416E0,-4.102961063E0,-3.831974983E0,3.333403111E0,6.529157530E0
1.638736804E0,-4.346158028E0,-3.768538952E0,3.428764105E0,6.696820045E0
1.643747036E0,-4.235786915E0,-3.804663897E0,3.512881041E0,6.690118935E0
1.648757414E0,-3.743884087E0,-3.953731060E0,3.522620916E0,6.485176595E0
1.653767647E0,-2.926851988E0,-4.226581097E0,3.640403986E0,6.299443746E0
1.658778106E0,-1.968094945E0,-4.503393173E0,3.938862085E0,6.298299954E0
1.663788508E0,-1.110077024E0,-4.803410053E0,4.390543938E0,6.601658519E0
1.668798739E0,-3.831210136E-1,-5.072110176E0,4.883160114E0,7.051123035E0
1.673809198E0,9.570100158E-2,-5.295874119E0,5.414699078E0,7.574589591E0
1.678819585E0,3.157489896E-1,-5.465593815E0,5.937910080E0,8.076582773E0
1.683830034E0,4.239239991E-1,-5.595051765E0,6.341911793E0,8.467830950E0
1.688840267E0,5.601239800E-1,-5.791781902E0,6.708390236E0,8.880370264E0
1.693850645E0,8.156710267E-1,-6.037783146E0,7.158617020E0,9.400316068E0
1.698860878E0,1.212383032E0,-6.425423145E0,7.597879887E0,1.002415652E1
1.703871246E0,1.647323012E0,-6.876681805E0,7.966461182E0,1.065208569E1
1.708881708E0,2.191473007E0,-7.238636971E0,8.384876251E0,1.129188066E1
1.713891941E0,2.855983019E0,-7.589067936E0,8.982036591E0,1.210072611E1
1.718902323E0,3.458337069E0,-8.078904152E0,9.774492264E0,1.314418071E1
1.723912785E0,3.946672916E0,-8.466802597E0,1.052473831E1,1.407242303E1
1.728923018E0,4.458008766E0,-8.772298813E0,1.106200409E1,1.480523566E1
1.733933400E0,5.143589973E0,-9.046275139E0,1.145735836E1,1.547781226E1
1.738943633E0,5.975870132E0,-9.249496460E0,1.207966042E1,1.634571517E1
1.743954093E0,6.643492222E0,-9.444915771E0,1.298310947E1,1.737537207E1
1.748964488E0,7.208491802E0,-9.656375885E0,1.390427399E1,1.839936913E1
1.753974719E0,7.610195160E0,-9.813718796E0,1.480686760E1,1.932530660E1
1.758985093E0,7.788946152E0,-9.792521477E0,1.565022182E1,2.003723040E1
1.763995554E0,7.925349236E0,-9.660879135E0,1.642839432E1,2.064063676E1
1.769005772E0,8.028724670E0,-9.456874847E0,1.716901398E1,2.118178327E1
1.774016155E0,8.084293365E0,-9.177545547E0,1.789375687E1,2.167417072E1
1.779026373E0,8.033606529E0,-8.775215149E0,1.836319351E1,2.188035902E1
1.784036833E0,7.916000843E0,-8.313259125E0,1.869307709E1,2.193637339E1
1.789047219E0,7.782629013E0,-7.862194061E0,1.886931610E1,2.187314563E1
1.794057679E0,7.620510101E0,-7.440313816E0,1.888136864E1,2.167801941E1
1.799067897E0,7.457479000E0,-6.953213215E0,1.887892532E1,2.145635077E1
1.804078279E0,7.340457916E0,-6.400566101E0,1.866205215E1,2.105045746E1
1.809088507E0,7.216405869E0,-5.801138878E0,1.834391212E1,2.054820766E1
1.814098967E0,7.115272045E0,-5.258281231E0,1.798859787E1,2.004660248E1
1.819109353E0,7.186964989E0,-4.759716988E0,1.753844452E1,1.954237467E1
1.824119575E0,7.356294155E0,-4.321499825E0,1.695384789E1,1.897955169E1
1.829129958E0,7.475536823E0,-3.965107918E0,1.610293388E1,1.819093761E1
1.834140191E0,7.552083015E0,-3.645947933E0,1.501797199E1,1.720076676E1
1.839150563E0,7.583908081E0,-3.281558037E0,1.385556221E1,1.613260330E1
1.844161025E0,7.474112988E0,-2.873183966E0,1.278961182E1,1.508945730E1
1.849171500E0,7.209030151E0,-2.499018908E0,1.173245239E1,1.399520098E1
1.854181733E0,6.832911015E0,-2.179853916E0,1.067010212E1,1.285657479E1
1.859192140E0,6.357580185E0,-1.888931036E0,9.736102104E0,1.178043168E1
1.864202373E0,5.981935978E0,-1.799769998E0,8.998430252E0,1.095419906E1
1.869212755E0,5.662837029E0,-1.791239023E0,8.424050331E0,1.030732188E1
1.874223232E0,5.404208183E0,-1.782914042E0,7.915277004E0,9.748633680E0
1.879233464E0,5.194194794E0,-1.815261960E0,7.511267185E0,9.310959686E0
1.884243861E0,5.123766899E0,-1.802651048E0,7.259903908E0,9.066903704E0
1.889254323E0,5.025318146E0,-1.897114992E0,6.959572792E0,8.791389037E0
1.894264555E0,4.931018829E0,-2.012593985E0,6.891329765E0,8.709529676E0
1.899274938E0,4.780710220E0,-2.175951958E0,7.006084919E0,8.756436663E0
1.904285171E0,4.621277809E0,-2.324223042E0,7.118906021E0,8.799832059E0
1.909295630E0,4.598245144E0,-2.436460972E0,7.328443050E0,8.988118714E0
1.914306003E0,4.656418800E0,-2.563894987E0,7.631657124E0,9.300429237E0
1.919316234E0,4.686131001E0,-2.780945063E0,7.761908054E0,9.483706862E0
1.924326616E0,4.758477211E0,-3.007792950E0,7.902748108E0,9.702749685E0
1.929337078E0,4.821625233E0,-3.224214077E0,8.058118820E0,9.928590294E0
1.934347320E0,4.914250851E0,-3.439311028E0,8.151871681E0,1.012085637E1
1.939357702E0,5.111902237E0,-3.672303915E0,8.223818779E0,1.035608786E1
1.944367935E0,5.440915108E0,-3.819436073E0,8.245389938E0,1.059141654E1
1.949378395E0,5.790030956E0,-3.878720999E0,8.307239532E0,1.084339263E1
1.954388781E0,6.274499893E0,-4.102011204E0,8.324404716E0,1.120230149E1
1.959399012E0,6.702551842E0,-4.306222916E0,8.515447617E0,1.166107221E1
1.964409487E0,7.087777138E0,-4.370512009E0,8.823074341E0,1.213196607E1
1.969419873E0,7.162512779E0,-4.038477898E0,9.323972702E0,1.243170785E1
1.974430104E0,7.396648884E0,-4.098374844E0,9.723597527E0,1.288625003E1
1.979440564E0,8.195988655E0,-4.811039925E0,9.902466774E0,1.372512963E1
1.984450950E0,8.375121117E0,-4.799223900E0,1.024702930E1,1.407752867E1
1.989461171E0,8.373426437E0,-4.429551125E0,1.060934639E1,1.422298929E1
1.994471554E0,8.402882576E0,-4.155492783E0,1.078610611E1,1.429043879E1
1.999482015E0,8.208683014E0,-3.698730946E0,1.071739578E1,1.399734474E1
2.004492257E0,8.610704422E0,-4.059910774E0,1.048852253E1,1.416461122E1
2.009502640E0,9.503720284E0,-4.793307781E0,9.735388756E0,1.442478052E1
2.014512892E0,9.183944702E0,-4.106650829E0,9.282274246E0,1.368831752E1
2.019523352E0,9.762701988E0,-4.472774029E0,8.880254745E0,1.393466835E1
2.024533734E0,1.026942825E1,-4.773653984E0,8.197324753E0,1.398016674E1
2.029543964E0,1.021727753E1,-4.618021011E0,7.827155113E0,1.367418134E1
2.034554337E0,1.012758446E1,-4.518580914E0,7.739712238E0,1.352363435E1
2.039564799E0,1.003013229E1,-4.558532238E0,7.666658878E0,1.342242260E1
2.044575001E0,9.913167953E0,-4.870594978E0,7.465520859E0,1.333145138E1
2.049585384E0,9.906502724E0,-5.287847996E0,7.098330975E0,1.328481973E1
2.054595632E0,9.945781708E0,-5.560542107E0,6.506680012E0,1.312155048E1
2.059606091E0,9.954395294E0,-5.693541050E0,5.859022141E0,1.287767587E1
2.064616478E0,9.965633392E0,-5.796664238E0,5.260914803E0,1.267250527E1
2.069626709E0,1.000115108E1,-5.917552948E0,4.697253227E0,1.253413913E1
2.074637086E0,1.002770042E1,-6.028202057E0,4.068058014E0,1.238721485E1
2.079647548E0,1.000703716E1,-6.114703178E0,3.348129988E0,1.219591580E1
2.084657786E0,9.903862000E0,-6.191491127E0,2.593368053E0,1.196438894E1
2.089668168E0,9.771371841E0,-6.219491005E0,2.089535952E0,1.176978914E1
2.094678405E0,9.571437836E0,-6.170061111E0,1.873512030E0,1.154088921E1
2.099688865E0,9.355009079E0,-6.103641033E0,1.758388996E0,1.130763285E1
2.104699251E0,9.095785141E0,-6.050139904E0,1.732476950E0,1.106069512E1
2.109709482E0,8.873516083E0,-6.001474857E0,1.645565033E0,1.083812126E1
2.114719865E0,8.658990860E0,-6.024302006E0,1.548297048E0,1.066149901E1
2.119730341E0,8.425061226E0,-6.091918945E0,1.394155979E0,1.048984290E1
2.124740574E0,8.150569916E0,-6.124204159E0,1.155352950E0,1.026023913E1
2.129750957E0,7.946485996E0,-6.119701862E0,9.324380159E-1,1.007307457E1
2.134761413E0,7.774995804E0,-6.171076775E0,6.594600081E-1,9.948247876E0
2.139771646E0,7.701919079E0,-6.284533024E0,3.300290108E-1,9.946046047E0
2.144782110E0,7.744139194E0,-6.370096207E0,5.543500185E-2,1.002760642E1
2.149792497E0,7.813980103E0,-6.376643181E0,-1.480340064E-1,1.008671291E1
2.154802742E0,7.841176033E0,-6.445263863E0,-4.064179957E-1,1.015827955E1
2.159813125E0,7.930976868E0,-6.484527111E0,-5.864729881E-1,1.026125901E1
2.164823586E0,8.032706261E0,-6.438098907E0,-6.153910160E-1,1.031271999E1
2.169833824E0,8.149126053E0,-6.398036957E0,-4.753240049E-1,1.037155076E1
2.174844206E0,8.296158791E0,-6.438259125E0,-2.008199990E-1,1.050322617E1
2.179854444E0,8.446788788E0,-6.484316826E0,7.158999890E-2,1.064893096E1
2.184864904E0,8.532807350E0,-6.455786228E0,2.665889859E-1,1.070313257E1
2.189875275E0,8.650448799E0,-6.443746090E0,5.008820295E-1,1.079828741E1
2.194885506E0,8.840784073E0,-6.471159935E0,7.614629865E-1,1.098249515E1
2.199895880E0,8.957687378E0,-6.519896030E0,9.333450198E-1,1.111846843E1
2.204906341E0,9.098808289E0,-6.629133224E0,9.824780226E-1,1.130039746E1
2.209916583E0,9.173872948E0,-6.715285778E0,8.624280095E-1,1.140170119E1
2.214926966E0,9.225805283E0,-6.839636803E0,6.782730222E-1,1.150461512E1
2.219937199E0,9.280231476E0,-6.901587963E0,4.969330132E-1,1.157590407E1
2.224947658E0,9.336515427E0,-6.982366085E0,2.109030038E-1,1.166055044E1
2.229958045E0,9.388295174E0,-7.175638199E0,-2.218430042E-1,1.181859062E1
2.234968247E0,9.396339417E0,-7.332025051E0,-5.964329839E-1,1.193337832E1
2.239978629E0,9.291254044E0,-7.373109818E0,-9.118170142E-1,1.189628347E1
2.244989101E0,9.053785324E0,-7.293713093E0,-1.181578040E0,1.168612023E1
2.249999334E0,8.769408226E0,-7.198194027E0,-1.377468944E0,1.142864553E1
2.255009716E0,8.509971619E0,-7.102417946E0,-1.555593967E0,1.119302596E1
2.260019949E0,8.177585602E0,-6.938958168E0,-1.749837995E0,1.086664528E1
2.265030408E0,7.822328091E0,-6.727187157E0,-1.916870952E0,1.049372470E1
2.270040790E0,7.506488800E0,-6.561666012E0,-2.059478045E0,1.018058371E1
2.275051021E0,7.244738102E0,-6.513191223E0,-2.149180889E0,9.976315380E0
2.280061404E0,7.062188148E0,-6.573206902E0,-2.177671909E0,9.890591760E0
2.285071865E0,6.883173943E0,-6.643935204E0,-2.146547079E0,9.804469536E0
2.290082098E0,6.588417053E0,-6.690581799E0,-2.153063059E0,9.633628839E0
2.295092480E0,6.330145836E0,-6.644929886E0,-2.238686085E0,9.446563125E0
2.300102708E0,6.135983944E0,-6.562623978E0,-2.189925909E0,9.247383842E0
2.305113168E0,5.945540905E0,-6.492943764E0,-2.130516052E0,9.057972953E0
2.310123559E0,5.689095020E0,-6.428137779E0,-2.117218971E0,8.841344560E0
2.315134019E0,5.396777153E0,-6.301664829E0,-2.145402908E0,8.569652087E0
2.320144233E0,5.115245819E0,-6.197025776E0,-2.121836901E0,8.310900077E0
2.325154615E0,4.846189022E0,-6.029579163E0,-2.116564035E0,8.020050887E0
2.330164848E0,4.574611187E0,-5.898177147E0,-2.214632034E0,7.785894696E0
2.335175308E0,4.320633888E0,-5.819492817E0,-2.307267904E0,7.606435369E0
2.340185718E0,4.147274017E0,-5.748304844E0,-2.366832972E0,7.472937084E0
2.345195949E0,3.893910885E0,-5.650441170E0,-2.426183939E0,7.278488572E0
2.350206332E0,3.655960083E0,-5.603716850E0,-2.572712898E0,7.168440439E0
2.355216793E0,3.488403082E0,-5.619919777E0,-2.625739098E0,7.116667771E0
2.360227026E0,3.299886942E0,-5.596953869E0,-2.625101089E0,7.007588898E0
2.365237409E0,3.015023947E0,-5.505412102E0,-2.563599110E0,6.780263432E0
2.370247870E0,2.673755884E0,-5.365489960E0,-2.562086105E0,6.519335721E0
2.375258117E0,2.361131907E0,-5.230707169E0,-2.488162041E0,6.255093261E0
2.380268500E0,2.162883997E0,-5.134173870E0,-2.490080118E0,6.102319846E0
2.385278732E0,2.036318064E0,-5.088980198E0,-2.593364000E0,6.063814604E0
2.390289182E0,1.924268961E0,-4.976455212E0,-2.576071024E0,5.924867883E0
2.395299569E0,1.792309999E0,-4.873136997E0,-2.466175079E0,5.748204837E0
2.400309799E0,1.590157032E0,-4.748783112E0,-2.404769897E0,5.555399057E0
2.405320207E0,1.453246951E0,-4.732552052E0,-2.302597046E0,5.459938532E0
2.410330669E0,1.310330033E0,-4.704572201E0,-2.189635992E0,5.352052893E0
2.415340925E0,1.053822041E0,-4.598980904E0,-2.334986925E0,5.264345181E0
2.420351308E0,7.770490050E-1,-4.498877048E0,-2.417588949E0,5.166085189E0
2.425361541E0,5.542370081E-1,-4.355215073E0,-2.526215076E0,5.065258098E0
2.430372000E0,3.289250135E-1,-4.274540901E0,-2.705225945E0,5.069333190E0
2.435382387E0,7.892899960E-2,-4.298967838E0,-2.606321096E0,5.027948281E0
2.440392618E0,-1.821389943E-1,-4.346026897E0,-2.298381090E0,4.919723574E0
2.445403000E0,-5.051259995E-1,-4.227866173E0,-2.228061914E0,4.805649232E0
2.450413467E0,-8.289170265E-1,-4.114060879E0,-2.054877996E0,4.672806858E0
2.455423700E0,-1.104719996E0,-4.112420082E0,-1.878535986E0,4.654170458E0
2.460434087E0,-1.394482017E0,-4.151812077E0,-1.663908958E0,4.685159190E0
2.465444320E0,-1.759024978E0,-4.181620121E0,-1.645802975E0,4.825845329E0
2.470454780E0,-2.034501076E0,-4.257768154E0,-1.429873943E0,4.930752861E0
2.475465166E0,-2.252373934E0,-4.198766232E0,-1.746616006E0,5.074790013E0
2.480475406E0,-2.400358915E0,-4.076791763E0,-1.928609967E0,5.108961774E0
2.485485789E0,-2.528430939E0,-3.976138115E0,-1.860456944E0,5.065958681E0
2.490496255E0,-2.697794914E0,-3.944971085E0,-1.857264042E0,5.127409090E0
2.495506488E0,-2.908509970E0,-3.904586077E0,-1.835793018E0,5.203398762E0
2.500516905E0,-3.090897083E0,-3.819226027E0,-1.792541981E0,5.230041967E0
2.505527137E0,-3.255153894E0,-3.706023932E0,-1.737447977E0,5.229662105E0
2.510537597E0,-3.342041969E0,-3.569619894E0,-1.641340017E0,5.158044956E0
2.515548003E0,-3.483215094E0,-3.544675112E0,-1.472852945E0,5.183319866E0
2.520558462E0,-3.674973965E0,-3.476407051E0,-1.210270047E0,5.201499131E0
2.525568680E0,-3.724891901E0,-3.419250965E0,-8.781449795E-1,5.131981629E0
2.530579063E0,-3.860728025E0,-3.504127979E0,-6.782310009E-1,5.257768640E0
2.535589534E0,-3.982835054E0,-3.593523026E0,-4.834269881E-1,5.386101044E0
2.540599767E0,-3.995995998E0,-3.786006927E0,-3.073079884E-1,5.513281298E0
2.545610164E0,-4.173473835E0,-3.839675903E0,-1.550350040E-1,5.673185238E0
2.550620396E0,-4.456346035E0,-3.781749964E0,-8.866000175E-2,5.845383937E0
2.555630856E0,-4.605367184E0,-3.786947966E0,-6.013499945E-2,5.962717334E0
2.560641233E0,-4.974170208E0,-3.933234930E0,-8.365199715E-2,6.341900656E0
2.565651464E0,-5.193679810E0,-3.965389967E0,-4.342300072E-2,6.534562963E0
2.570661880E0,-5.203632832E0,-4.074800968E0,-9.597799927E-2,6.609917500E0
2.575672341E0,-5.221625805E0,-4.312801838E0,-2.013899982E-1,6.775410960E0
2.580682579E0,-5.400214195E0,-4.552207947E0,-3.331879973E-1,7.070779645E0
2.585692962E0,-5.584318161E0,-4.569406033E0,-2.913840115E-1,7.221425445E0
2.590703195E0,-5.971497059E0,-4.547190189E0,-3.556660116E-1,7.514134285E0
2.595713654E0,-6.353597164E0,-4.540575981E0,-2.707130015E-1,7.813981872E0
2.600724051E0,-6.506855965E0,-4.627921104E0,-2.182949930E-1,7.987770715E0
2.605734282E0,-6.694915771E0,-4.620331764E0,-1.055359989E-1,8.135139866E0
2.610744673E0,-7.074069023E0,-4.327648163E0,3.146319985E-1,8.298794157E0
2.615755135E0,-7.031857014E0,-4.670876980E0,3.358969986E-1,8.448486942E0
2.620765368E0,-6.961095810E0,-4.886875153E0,6.036810279E-1,8.526595711E0
2.625775750E0,-6.904319763E0,-5.096603870E0,8.654969931E-1,8.625200719E0
2.630786193E0,-6.898286819E0,-5.190704823E0,1.217085958E0,8.718433106E0
2.635796426E0,-7.058582783E0,-5.165717125E0,1.512802958E0,8.876756001E0
2.640806808E0,-7.322432041E0,-4.927869797E0,1.762014985E0,9.000367134E0
2.645817260E0,-7.580562115E0,-4.654757023E0,2.050565958E0,9.128883046E0
2.650827492E0,-7.775858879E0,-4.463921070E0,2.395514965E0,9.280574582E0
2.655837871E0,-7.905453205E0,-4.275475025E0,2.644431114E0,9.368505376E0
2.660848104E0,-7.943637848E0,-4.172152042E0,2.883693933E0,9.424644589E0
2.665858482E0,-8.141229630E0,-4.080945969E0,3.139117956E0,9.632642494E0
2.670868714E0,-8.477774620E0,-3.917968988E0,3.364083052E0,9.926741574E0
2.675879164E0,-8.808035851E0,-3.691174984E0,3.637713909E0,1.021955140E1
2.680889550E0,-9.119011879E0,-3.511746883E0,3.912895918E0,1.052613406E1
2.685899996E0,-9.403602600E0,-3.414541960E0,4.205862999E0,1.085247079E1
2.690910229E0,-9.659119606E0,-3.386766911E0,4.600020885E0,1.122180796E1
2.695920611E0,-9.934309006E0,-3.335378885E0,4.971492767E0,1.159874942E1
2.700930858E0,-1.020211220E1,-3.251302958E0,5.187519073E0,1.189808465E1
2.705941318E0,-1.045378876E1,-3.093889952E0,5.419056892E0,1.217456496E1
2.710951680E0,-1.068694305E1,-2.990300894E0,5.658183098E0,1.245663226E1
2.715961911E0,-1.084349346E1,-2.804681063E0,5.875933170E0,1.264808985E1
2.720972294E0,-1.095215988E1,-2.581604958E0,6.145911217E0,1.282133827E1
2.725982760E0,-1.105719471E1,-2.304435968E0,6.394626141E0,1.297933833E1
2.730992993E0,-1.113106823E1,-2.035839081E0,6.605267048E0,1.310247585E1
2.736003376E0,-1.120592022E1,-1.800389051E0,6.751683235E0,1.320603177E1
2.741013851E0,-1.114450073E1,-1.601619005E0,6.841272831E0,1.317452443E1
2.746024084E0,-1.103466034E1,-1.455827951E0,6.899002075E0,1.309501407E1
2.751034429E0,-1.091772747E1,-1.279997945E0,6.891284943E0,1.297401156E1
2.756044661E0,-1.073897934E1,-1.049795985E0,6.882931232E0,1.279853473E1
2.761055105E0,-1.060979366E1,-7.704730034E-1,6.908983231E0,1.268445503E1
2.766065492E0,-1.050799847E1,-4.618110061E-1,6.808650970E0,1.252952630E1
2.771075713E0,-1.028320885E1,-1.897940040E-1,6.593181133E0,1.221680987E1
2.776086096E0,-1.002539635E1,5.626299977E-2,6.367505074E0,1.187673601E1
2.781096539E0,-9.684968948E0,2.670530081E-1,6.161904812E0,1.148211704E1
2.786106771E0,-9.405602455E0,4.977410138E-1,6.019411087E0,1.117794317E1
2.791117149E0,-9.177837372E0,6.941639781E-1,5.926562786E0,1.094708678E1
2.796127382E0,-8.954874039E0,9.148030281E-1,5.790332794E0,1.070301768E1
2.801137841E0,-8.742300034E0,1.108934045E0,5.588763237E0,1.043512430E1
2.806148228E0,-8.596260071E0,1.241858959E0,5.353347778E0,1.020275616E1
2.811158688E0,-8.422050476E0,1.347236037E0,5.157229900E0,9.967095836E0
2.816168939E0,-8.249316216E0,1.449414968E0,5.014627934E0,9.762095835E0
2.821179322E0,-8.080099106E0,1.616544008E0,4.965283871E0,9.620564433E0
2.826189579E0,-7.900340080E0,1.858580947E0,4.935821056E0,9.499053954E0
2.831200038E0,-7.689245224E0,2.079776049E0,4.787987232E0,9.293803434E0
2.836210444E0,-7.388563156E0,2.201342106E0,4.513726234E0,8.933672095E0
2.841220675E0,-6.950329781E0,2.272097111E0,4.352608204E0,8.509683162E0
2.846231076E0,-6.353398800E0,2.197508097E0,4.242883205E0,7.949639994E0
2.851241309E0,-5.855422974E0,2.095192909E0,4.115561008E0,7.457456265E0
2.856251745E0,-5.526702881E0,2.003546953E0,4.015514851E0,7.119199719E0
2.861262131E0,-5.270764828E0,1.820898056E0,3.885250092E0,6.796454949E0
2.866272362E0,-5.102437973E0,1.607218027E0,3.747243881E0,6.531451581E0
2.871282832E0,-5.024888992E0,1.425519943E0,3.718677044E0,6.411721723E0
2.876293218E0,-4.971605778E0,1.200351000E0,3.795110941E0,6.368718363E0
2.881303444E0,-5.020936012E0,9.723079801E-1,3.865655899E0,6.410809370E0
2.886313904E0,-5.183121204E0,7.952340245E-1,3.873354912E0,6.519204004E0
2.891324295E0,-5.287937164E0,6.712380052E-1,3.862821102E0,6.582873748E0
2.896334526E0,-5.338174820E0,5.899609923E-1,3.897407055E0,6.635807873E0
2.901344890E0,-5.254426003E0,4.557160139E-1,3.788283110E0,6.493670658E0
2.906355351E0,-5.076029778E0,2.955420017E-1,3.545306921E0,6.198598595E0
2.911365579E0,-4.884727955E0,1.270640045E-1,3.174164057E0,5.826837042E0
2.916375962E0,-4.711420059E0,-6.912799925E-2,2.778304100E0,5.470030286E0
2.921386194E0,-4.562692165E0,-3.031849861E-1,2.539267063E0,5.230483548E0
2.926396678E0,-4.563227177E0,-2.380840033E-1,2.560764074E0,5.238056787E0
2.931407065E0,-4.500833035E0,-4.609549940E-1,2.768039942E0,5.303962918E0
2.936417285E0,-4.403006077E0,-1.111570954E0,2.289901018E0,5.085833184E0
2.941427668E0,-4.666165829E0,-1.526216984E0,2.311908960E0,5.426542625E0
2.946438124E0,-4.742050171E0,-2.094715118E0,2.240799904E0,5.647659290E0
2.951448357E0,-4.895352840E0,-2.156280041E0,2.703788996E0,5.993704863E0
2.956458731E0,-4.753880978E0,-2.669527054E0,2.719362974E0,6.092675441E0
2.961468964E0,-4.637373924E0,-2.974056959E0,2.637581110E0,6.107952670E0
2.966479413E0,-4.699729919E0,-3.078669071E0,2.764970064E0,6.261846694E0
2.971489800E0,-4.817320824E0,-3.154350042E0,2.942210913E0,6.466305681E0
2.976500264E0,-4.971995831E0,-3.275923014E0,2.964664936E0,6.651439868E0
2.981510497E0,-5.202250957E0,-3.416287899E0,2.845931053E0,6.843519679E0
2.986520875E0,-5.597599983E0,-3.555958033E0,2.700099945E0,7.160202708E0
2.991531108E0,-6.050559044E0,-3.704576969E0,2.565004110E0,7.544030842E0
2.996541567E0,-6.480823994E0,-3.539382935E0,2.679068089E0,7.855298659E0
3.001551935E0,-6.802313805E0,-3.509448051E0,2.875010014E0,8.176391704E0
3.006562166E0,-6.757765770E0,-4.043686867E0,2.395531893E0,8.231486787E0
3.011572548E0,-6.748927116E0,-4.559858799E0,2.171009064E0,8.429330332E0
3.016582995E0,-6.706251144E0,-4.848553181E0,2.083448887E0,8.533641170E0
3.021593228E0,-6.613512039E0,-5.142486095E0,1.808451056E0,8.570542571E0
3.026603586E0,-6.534145832E0,-5.102791786E0,1.449805021E0,8.416381667E0
3.031613819E0,-6.487583160E0,-4.941168785E0,1.426774025E0,8.278862745E0
3.036624278E0,-6.174871922E0,-5.118241787E0,1.410429955E0,8.143387188E0
3.041634665E0,-5.696927071E0,-5.530337811E0,1.306295991E0,8.046491382E0
3.046644896E0,-5.294400215E0,-5.867878914E0,1.221269011E0,7.997135399E0
3.051655274E0,-5.124762058E0,-6.083878040E0,1.270030022E0,8.055416465E0
3.056665735E0,-5.231924057E0,-6.218465805E0,1.457173944E0,8.256252310E0
3.061675954E0,-5.400702953E0,-6.326595783E0,1.725641966E0,8.495366195E0
3.066686336E0,-5.470158100E0,-6.381368160E0,1.959434986E0,8.630404087E0
3.071696564E0,-5.513304234E0,-6.322720051E0,2.416244984E0,8.729922808E0
3.076707024E0,-5.137765884E0,-7.234038830E0,2.186606884E0,9.138337143E0
3.081717405E0,-4.961131096E0,-7.739677906E0,2.088228941E0,9.427414065E0
3.086727636E0,-5.293786049E0,-7.647892952E0,2.604373932E0,9.659047619E0
3.091738010E0,-5.760338783E0,-7.569904804E0,3.177450895E0,1.002901570E1
3.096748471E0,-6.171506882E0,-7.616373062E0,3.516510963E0,1.041453240E1
3.101758675E0,-6.563715935E0,-7.605199814E0,3.920191050E0,1.078375301E1
3.106769058E0,-6.670351982E0,-8.195404053E0,3.982439041E0,1.129238964E1
3.111779524E0,-6.927210808E0,-8.463094711E0,4.033893108E0,1.165686559E1
3.116789757E0,-7.385036945E0,-8.247338295E0,4.521842957E0,1.195844569E1
3.121800140E0,-7.655254841E0,-8.053747177E0,4.812773228E0,1.210902789E1
3.126810373E0,-7.793719769E0,-7.983096123E0,4.851421833E0,1.216586147E1
